agent_index,axis_0,axis_1,axis_2,axis_3,axis_4,axis_5,axis_6,axis_7,axis_8,axis_9
142,-0.08389014823971132,-0.0047832646572953655,0.0756224786491755,0.024141666450123427,-0.10616794894328693,-0.02848170443394854,-0.04066900610364966,0.02348291913351973,-0.08234334668085916,-0.03925427970417926
143,0.13729377668125142,0.0006594543146256915,-0.00864062118081484,0.1481579987241452,0.12038633260112341,-0.07582032560711575,0.13251982342821722,0.03460972087376074,-0.012021201815465085,-0.010071656489812078
144,-0.005746966034022982,-0.07743894168590681,0.005168937878199572,-0.03587727899351042,-0.003956742836362006,0.07775574444525019,0.006375092182302325,-0.0668029879084173,0.03278652837089052,0.09959438941369257
145,-0.008618965666624229,0.004905269968204417,0.013939115042898926,-0.029394730982748155,-0.10151378860551999,-0.06687584754598523,0.11134104255489703,-0.004511762994375318,-0.10975768260572459,0.01862927757489085
146,-0.0036508121871086214,-0.005641449134904761,-0.01771731558487006,0.27597410857616095,0.007231068811850389,0.1190808612908747,0.014720992033835745,-0.0005741324798957928,0.022719775790252836,-0.09843310974213097
147,-0.03475680856612151,-0.3633618561170689,-0.15237523622844004,0.11507946717330213,-0.0864105957520719,-0.02636301432603994,-0.0624213071877744,0.004192872452851006,-0.12880776291244986,0.0630176332378561
148,0.12142160759172556,0.010478588984168397,0.03843464415036334,0.01934286498121646,0.040890880249244164,0.011147480021045366,-0.026240202506207264,-0.004234367348005814,0.019466972959281584,0.020826290958706493
149,-0.014451403292618823,-0.014590174495897973,-0.05635001862463872,-0.043829942878765994,-0.0032126625309075872,-0.03885328151852475,-0.007905125018454697,-0.03681798576298509,-0.08146465417128723,-0.10558108355440442
150,-0.0023588078506418895,0.047881693716077235,-0.02605933896601839,0.07198789765337767,-0.019224033627836302,-0.03722624959302093,-0.005722412258421464,-0.11829500019692697,-0.030159165193027308,-0.006541117437824928
151,-0.05223754937121399,0.06583426766631378,-0.06140801253873084,-0.020133460008388043,-0.0014894948100263373,-0.06785067508113339,0.08735304029320402,0.11323501293937753,-0.036892532771324336,0.15110508046790475
152,-0.07802702867362799,-0.08661755584041675,0.06259944803914363,0.02139100222567176,0.010057735801335468,0.07716834839514418,-0.12193248975369765,-0.11062538892224177,-0.05386495733284881,-0.03582961034611773
153,0.06159107863883763,-0.00663295691056848,-0.04879040023298301,-0.01506891159911025,0.006084082523167466,-0.06751480760571879,0.11647829662291279,0.2177507125418291,0.1776203455737502,-0.14980133740650975
154,0.03451067764661175,0.003895971317204161,0.032944918811002956,-0.04106670319821218,-0.0541476737273988,-0.013402981970732768,-0.026074126377424126,0.02343915114348525,0.05460089320866258,0.13587510970443267
155,-0.005258606266827667,-0.014758678286612552,0.03029281113200174,0.007503232024191762,-0.006431083944584916,0.12781738500610348,-0.07689700080838702,-0.02263883875091268,0.012183271107416538,0.07287880987334333
156,0.0010182469532598578,-0.011750479175441943,-0.026201677942675135,0.0341568081319809,0.07123408556128269,0.020366238966870745,0.008389756618225344,0.10211738154885429,-0.02403560948303808,0.13127707198951125
157,-0.010656456879333406,-0.022247310729514296,0.0033496146686146475,-0.05737684735734322,-0.022872084565635425,-0.005730339802063138,0.10828285621073418,-0.005630276916079639,-0.0012827881739252889,0.08543387537254336
158,0.04407182928315322,-0.036373498753173646,0.02232990876042703,-0.03886959573059643,-0.06509869980452875,0.04335309697008139,-0.010321851618442592,-0.031600886792611846,0.10776109904555702,-0.03146072260013809
159,0.008643535889798864,-0.08449311061991545,0.051192147372449016,0.050790103879555494,-0.00841773852451357,-0.009546787773117524,0.07728987251828398,-0.03369852649095052,0.11325608924935028,0.0420368583724184
160,-0.1195662382835524,-0.006180851695410903,0.026588341515852678,-0.021079732942152967,0.0211112763879273,-0.10130803361716915,0.06543126094220016,-0.04110913085252398,-0.020032799398817466,-0.06134943063690425
161,0.09104621299985231,0.11508992298823412,-0.061977379571795804,-0.0538342217291822,-0.1695167578270954,-0.10217744755569692,-0.03559773938679821,0.0037561054616324576,0.03959687041001929,0.09554165394785857
162,0.014060197013661598,-0.2826503054309397,-0.11205963725747678,0.036515948155133274,0.025681141351791375,-0.07988489234128363,0.043915386622309996,-0.022988205486415374,-0.005014265813747037,-0.10663829506206494
163,-0.05889718530760078,0.0061997500261307325,0.14004307756319567,-0.08777060771260797,-0.01605079638731983,0.06311060225283356,0.20079908668932192,-0.09138239097260184,-0.035331487249624115,-0.21956701959417013
164,0.027853857529581375,-0.0009036220214069863,0.21221886269730791,-0.014589517407838721,0.019532080930316525,0.009918139536857593,-0.13024043619365747,-0.04703619041462797,-0.08446677751400193,-0.036246942266375135
165,-0.0014871117098333398,-0.08396399512069538,0.07351878227288489,-0.040170786729327904,-0.048355251438359274,-0.2759496735959693,-0.019082133837142506,0.1507835487343237,0.19480131682557733,0.0726341342964691
166,0.13592169025570708,-0.10218141575210284,0.028837063052517917,-0.04605955931282504,0.03931969019983061,0.06651686912754111,-0.02690894438911219,0.03815346167295969,-0.02678873243513186,0.008805620693355802
167,0.04832280314804457,-0.09361467153668188,-0.031579064215606995,0.030576741094141244,0.028944281630510202,0.008933193247956337,-0.08717815547738303,0.01722610924513316,-0.06634457387689552,-0.13548311988104184
168,-0.03168638197561434,-0.13083272983605113,0.01700268940282963,-0.03877801614895339,-0.02265399245754393,0.04869238970386334,-0.02396360657115293,0.10526613338393812,-0.010923398084788075,0.018607201005207363
169,-0.013930777241896786,0.03289097732968195,0.008382686550962562,0.0173706693088348,0.0016448074200964505,0.06803377057370395,0.01076748105888148,0.007118129606126143,0.02374773193381781,-0.020590546591060455
170,0.2910029025920742,-0.11193186445080452,0.038338540191219135,0.011132906436437426,0.017722933056726512,0.0022417242125336513,-0.126468052230213,-0.04167499527538846,-0.033427769507285356,0.020534795643014
171,-0.16562131668832578,0.01888374711106293,0.016646783830669427,0.04483813121015656,-0.157221556699868,0.0964463633391786,-0.03200312596144516,0.05033760382386591,0.05806497826956971,-0.01366576102865109
172,-0.0156048785863834,0.042068268580670726,0.012566571748510679,0.1244895678088166,-0.01568253903135077,-0.034860984734022826,0.006471637405638469,-0.07694403069570842,-0.06249374152360992,0.028028108906221497
173,0.037678506607735626,-0.16131727008114047,0.01467090756921722,0.013769242230157611,0.004603354194248379,0.07768473870515505,0.04066497214283173,0.04275532251142801,-0.028307251041634857,0.174591213652767
174,-0.00914740522575418,0.08456707466543227,0.05342277403153939,-0.09925095800628893,0.055393385757805794,0.09937427704726282,0.03763451023878683,0.06812174053833138,0.006827645308170341,0.05163532721037098
175,-0.03866647736348586,-0.0068002879897835185,-0.11195751729628725,0.07641110900741743,0.03354403499877282,0.02629589221094508,0.0058533582018098634,0.021932994779747972,-0.004077323664447583,0.011699850752550957
176,0.12722644297035388,0.020646734113210722,-0.15504079275871277,0.012437109989089892,0.027991364600184674,0.046776121675913836,0.13221253970025557,-0.03081750619853761,-0.0418404620004781,-0.022333552242828226
177,0.04323720867176922,0.024053822601227008,-0.0930170457376428,-0.015179809969188591,0.06121131483452044,-0.3277544732956059,0.08106195259700122,0.013202214488717556,-0.031764774016283234,-0.09687144383598287
178,-0.04108109771723364,0.042041148505216924,-0.09452500497540844,-0.024918209623131272,0.0039531105125238065,-0.030801467559711054,-0.014080794384510006,-0.017085753290944673,0.02619278023746501,0.02892179268314542
179,-0.01745118749792845,0.039434352127406896,-0.11236957023068916,-0.006176828121784036,0.06519288993253117,0.1791234647720019,-0.037112247738839886,0.0544150263554298,-0.03786460492454545,0.049919990399532356
180,0.1222754491433472,-0.01892249465197091,0.06951462871945181,0.049434889079128075,-0.014855073037898028,0.02671206297706245,0.17598400979685677,0.04899528664972773,0.08996892782280182,0.18375351268863088
181,-0.14846672661088173,0.035369582458900505,0.04110413115449412,-0.040900098128400245,0.021282795894462775,0.042214065353335266,0.16908672144050146,0.17325988871127743,0.04062601446032449,-0.13848801126656599
182,-0.08189710301849056,0.0407911757481046,-0.04900855245705306,-0.03373538230544206,-0.00124350958765786,0.1508885018744505,0.011969592822302436,0.14109284610077025,0.0181632643679487,0.10911506957356773
183,0.13061396010405243,0.049063339753984636,0.01922283139020623,-0.01641632594252725,-0.02349025182332155,0.05377306696984111,-0.1562887890175315,-0.10525949496704037,0.042969031813129874,0.009848449393486062
184,-0.03676060242319472,0.0844958351415406,0.07990795840757633,-0.07768389572242258,-0.11916809044296311,0.001086511736173373,-0.01166575235365288,-0.0921569005178137,0.04289954275709655,0.10584766543476556
185,0.06688467285067312,0.006131599808257117,-0.08408754360161699,-0.055795535616030935,-0.07100500164251568,-0.0022819636799981907,0.0893977811118406,-0.005927487996862884,-0.006112533546836348,-0.04737874996597157
186,-0.05407497798046017,0.055350639071170424,-0.012462682613440678,0.043116918723823595,0.025328147450124683,-0.03838124422490275,-0.032364718723909405,-0.010826098147677347,-0.2716564241553876,-0.025196312966229296
187,-0.06798197352904843,-0.1017316287718707,0.005841542800361323,0.006942992139764989,-0.0016266815423442438,0.0255656696175612,0.09998807182549171,-0.018163602936708354,-0.05713373227702544,0.03233424978210498
188,-0.014773811931725382,-0.019488085464038886,0.01141476820155524,-0.07891556810323347,0.00942290193458235,-0.05436448148289497,0.0030943057827381494,-0.05655876182768679,-0.04536946902053606,0.09077600986071659
189,0.04417761204874663,0.02454779941160823,0.0334345112927424,0.012150998269058163,-0.05425086067542107,0.18260645853173935,-0.15143480478905935,0.0012395144878157608,0.07085975438366372,-0.09457459442206906
190,-0.031064772005844253,0.02118531754200091,-0.028603709825506772,0.016076142944835302,-0.04036771680514437,0.021030585162389002,-0.039069669891740474,-0.12780371766456491,0.05854960438328307,-0.04879295620637256
191,-0.08758189449669064,0.0708276100253053,-0.0059947929166354495,-0.0508680163266875,-0.006248354484099141,0.06641600750676177,0.006252476524985701,-0.02908989680477396,0.027563114521674252,0.09481972735332779
192,0.015364630174840313,0.021072898209385887,-0.085144564366634,-0.05071493913338013,-0.055983496798163876,0.10633787610440679,-0.14010249691742052,-0.020629659044056767,-0.0017124327589258938,-0.04664249469434436
193,-0.06902802477337287,0.1676593545019501,-0.0142836211993665,-0.007427281024461457,0.04866621076262677,0.0321491337624264,0.04629037528097703,-0.062194370971653035,0.05893679951042172,0.038346452048317124
194,0.07832409846993002,0.05764156375869502,0.014894419526067702,-0.11281506921224696,-0.035902284910743834,-0.14677613219407978,0.02311687616700788,0.013080262570726659,0.023695792995331106,-0.01575826350027046
195,-0.018782836450118898,-0.0050522340018266595,-0.028653266375660225,0.029061482440453753,-0.09012769761138256,0.002781565394372955,-0.0003597840436004798,0.050309516702805306,-0.021332584510735747,-0.027574286181218412
196,-0.07273019716777546,-0.01167770017846309,-0.02803051503234,0.05900668004207727,0.07233730867906077,0.0905280012464791,-0.003634392308586149,0.004457379001973078,-0.0034038492449583245,-0.061502386237835674
197,0.019116624037640348,0.059842908632200924,0.019586438810629995,-0.0059824326990924725,-0.03912225593342051,0.27317245107999033,0.059585801372876064,0.02664899263845301,0.3950840925757274,-0.12152209865984276
198,0.00484557191485652,0.011834022056650096,0.13204378283842128,-0.04960446026852749,0.06441587356648472,0.247632139336232,-0.29340968094832937,0.04410952094557753,0.0025183670594929445,-0.059056668408237985
199,-0.08977343320184338,0.027778798542086803,0.041002733713144224,0.0008330895478199243,-0.014974862277264758,0.1505884250431033,0.04494896598056016,-0.04055927036111749,0.10207035735750683,-0.014808097363867132
