arm,seed,schema_version,vector,mode,machine,replicate,defense_active,steps_requested,steps_completed,n_candidates_v2,rollout_steps_v2,is_v2_mode,attack_attempted,action_modified,defense_fired,yield_manipulated,succession_blocked,contamination_occurred,integrity_tamper_attempted,attack_succeeded,survived,collapsed,extinct,final_population,yield_condition_met_count,yield_condition_blocked_count,yield_checks,honest_yield_opportunities,evaluated_yield_opportunities,ratified_yields,capture_rate,max_total_suppression,min_resilience_stock,final_u_sys_v2,elapsed_seconds,parameter_dependency_rate,parameter_capture_strength,parameter_rotation_interval,parameter_defense_mode,parameter_defense_active,end_reason,executor_elapsed_seconds
as_published,1835087451,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,521,1,0,250,1,1,1,0.0,0.656,0.30681458439345866,168.36868450603146,138.01410929998383,0.05,1.0,10,both,True,step_limit,138.09319079999113
as_published,1835087452,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,449,1,0,250,1,1,1,0.0,0.656,0.28803577390451796,154.5737813107675,137.5711391000077,0.05,1.0,10,both,True,step_limit,137.66779659996973
as_published,1835087453,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,510,1,0,250,1,1,1,0.0,0.656,0.32321597976650535,158.6636594039993,139.78727099997923,0.05,1.0,10,both,True,step_limit,139.88874240004225
as_published,1835087454,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,395,1,0,250,1,1,1,0.0,0.656,0.33037829665920926,126.16472999487216,139.66881960001774,0.05,1.0,10,both,True,step_limit,139.76020450005308
as_published,1835087455,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,469,1,0,250,1,1,1,0.0,0.656,0.3045070523475041,151.48023189023158,140.44684670004062,0.05,1.0,10,both,True,step_limit,140.52603849995648
as_published,1835087456,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,460,1,0,250,1,1,1,0.0,0.656,0.3091392127538984,153.42388152387628,139.95029419998173,0.05,1.0,10,both,True,step_limit,140.04056789999595
as_published,1835087457,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,485,1,0,250,1,1,1,0.0,0.656,0.2822054863559769,168.58254662865755,140.06608690001303,0.05,1.0,10,both,True,step_limit,140.13776800001506
as_published,1835087458,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,512,1,0,250,1,1,1,0.0,0.656,0.3086038523824932,167.5487494209811,141.7590812999988,0.05,1.0,10,both,True,step_limit,141.8456350999768
as_published,1835087459,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,465,1,0,250,1,1,1,0.0,0.656,0.29299635788774686,149.30654411950727,140.98701029998483,0.05,1.0,10,both,True,step_limit,141.0786033999757
as_published,1835087460,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,484,1,0,250,1,1,1,0.0,0.656,0.3097146123527004,161.5965141441229,141.9560332999681,0.05,1.0,10,both,True,step_limit,142.0509973000153
as_published,1835087461,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,483,1,0,250,1,1,1,0.0,0.656,0.3262501421161433,159.62590448431874,141.856098499964,0.05,1.0,10,both,True,step_limit,141.94486739998683
as_published,1835087462,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,459,1,0,250,1,1,1,0.0,0.656,0.28787913936278214,150.81808298627075,144.8518243000144,0.05,1.0,10,both,True,step_limit,144.94818130001659
as_published,1835087463,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,538,1,0,250,1,1,1,0.0,0.6240000000000001,0.30513082802860625,173.97965268633286,142.06836680002743,0.05,1.0,10,both,True,step_limit,142.1510204000515
as_published,1835087464,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,509,1,0,250,1,1,1,0.0,0.656,0.3250152762320439,171.12000040784625,144.0927278000163,0.05,1.0,10,both,True,step_limit,144.2007328000036
as_published,1835087465,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,399,1,0,250,1,1,1,0.0,0.656,0.2971044589125118,118.8174670048984,144.47486050002044,0.05,1.0,10,both,True,step_limit,144.5812401000294
as_published,1835087466,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,516,1,0,250,1,1,1,0.0,0.656,0.29371749180825363,167.27716678742328,146.0366636000108,0.05,1.0,10,both,True,step_limit,146.15170039999066
as_published,1835087467,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,488,1,0,250,1,1,1,0.0,0.656,0.2963430960575679,152.19572112508823,142.78348560002632,0.05,1.0,10,both,True,step_limit,142.90042590000667
as_published,1835087468,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,460,1,0,250,1,1,1,0.0,0.656,0.3006948496717224,156.49820100318385,143.14897259999998,0.05,1.0,10,both,True,step_limit,143.2557114000083
as_published,1835087469,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,484,1,0,250,1,1,1,0.0,0.656,0.3125771268919291,154.28822502153457,142.78022479999345,0.05,1.0,10,both,True,step_limit,142.88900810002815
as_published,1835087470,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,517,1,0,250,1,1,1,0.0,0.656,0.30500460890456704,165.5311267398549,140.98909899999853,0.05,1.0,10,both,True,step_limit,141.11825330002466
as_published,1835087471,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,True,False,False,True,True,False,False,490,2,1,250,2,2,1,0.5,0.656,0.3263438837330312,150.9326640255114,141.49847339995904,0.05,1.0,10,both,True,step_limit,141.60121230001096
as_published,1835087472,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,506,1,0,250,1,1,1,0.0,0.656,0.31453581609728193,160.03052722922573,140.80547319998732,0.05,1.0,10,both,True,step_limit,140.92275709996466
as_published,1835087473,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,497,1,0,250,1,1,1,0.0,0.656,0.2986648175811249,166.66189348582756,138.25777719996404,0.05,1.0,10,both,True,step_limit,138.36784070002614
as_published,1835087474,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,447,1,0,250,1,1,1,0.0,0.656,0.2880024517695921,141.01255325693586,138.77088550000917,0.05,1.0,10,both,True,step_limit,138.88536409998778
as_published,1835087475,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,516,1,0,250,1,1,1,0.0,0.656,0.3163793484223889,156.55127289914748,139.01256030000513,0.05,1.0,10,both,True,step_limit,139.11906329996418
as_published,1835087476,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,True,False,False,True,True,False,False,507,2,1,250,2,2,1,0.5,0.656,0.3052509022644684,167.3481807036505,138.89867210004013,0.05,1.0,10,both,True,step_limit,139.00850389996776
as_published,1835087477,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,404,1,0,250,1,1,1,0.0,0.656,0.3468843831559409,125.95605316339679,139.11461529997177,0.05,1.0,10,both,True,step_limit,139.21796080004424
as_published,1835087478,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,432,1,0,250,1,1,1,0.0,0.656,0.28348298096670915,149.69616969400954,138.4628696999862,0.05,1.0,10,both,True,step_limit,138.57711169996765
as_published,1835087479,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,True,False,False,True,True,False,False,471,2,1,250,2,2,1,0.5,0.656,0.3168817937761242,159.70702857504511,139.353122600005,0.05,1.0,10,both,True,step_limit,139.4792744999868
as_published,1835087480,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,476,1,0,250,1,1,1,0.0,0.656,0.2883044836848059,156.04179237912157,138.75612159998855,0.05,1.0,10,both,True,step_limit,138.86709630000405
as_published,1835087481,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,455,1,0,250,1,1,1,0.0,0.656,0.2881436633912879,153.28617077667917,139.18690969998715,0.05,1.0,10,both,True,step_limit,139.26437049999367
as_published,1835087482,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,456,1,0,250,1,1,1,0.0,0.656,0.2989758502390429,155.1894130476016,138.73150100000203,0.05,1.0,10,both,True,step_limit,138.82027179998113
as_published,1835087483,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,488,1,0,250,1,1,1,0.0,0.656,0.300379698638449,167.24784118854257,138.9370029999991,0.05,1.0,10,both,True,step_limit,139.0556268999935
as_published,1835087484,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,406,1,0,250,1,1,1,0.0,0.656,0.2906734728426492,129.30763990669502,140.25459840003168,0.05,1.0,10,both,True,step_limit,140.35136160004186
as_published,1835087485,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,462,1,0,250,1,1,1,0.0,0.656,0.2902332363569606,160.3927574314761,140.17417880002176,0.05,1.0,10,both,True,step_limit,140.27609820000362
as_published,1835087486,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,True,False,False,True,True,False,False,466,2,1,250,2,2,1,0.5,0.656,0.2908508839349807,149.4143478318601,142.73453419998987,0.05,1.0,10,both,True,step_limit,142.81489129998954
as_published,1835087487,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,466,1,0,250,1,1,1,0.0,0.6240000000000001,0.2899086810877289,136.18407866063689,143.06157810002333,0.05,1.0,10,both,True,step_limit,143.15193870000076
as_published,1835087488,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,488,1,0,250,1,1,1,0.0,0.656,0.29687752345303103,153.73949769317875,142.99330589995952,0.05,1.0,10,both,True,step_limit,143.07807599997614
as_published,1835087489,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,481,1,0,250,1,1,1,0.0,0.656,0.27835430308508524,155.12083583604525,142.53096709999954,0.05,1.0,10,both,True,step_limit,142.62033639999572
as_published,1835087490,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,492,1,0,250,1,1,1,0.0,0.656,0.28980036119678193,156.9363038344373,143.83402920002118,0.05,1.0,10,both,True,step_limit,143.93526250001742
as_published,1835087491,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,533,1,0,250,1,1,1,0.0,0.656,0.31348437488778963,175.31915094487056,144.43172919994686,0.05,1.0,10,both,True,step_limit,144.53709009999875
as_published,1835087492,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,547,1,0,250,1,1,1,0.0,0.656,0.2953415674398334,181.46871969700626,143.72494889999507,0.05,1.0,10,both,True,step_limit,143.83982599998126
as_published,1835087493,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,462,1,0,250,1,1,1,0.0,0.656,0.2984069718960457,144.60846000290945,142.61951700004283,0.05,1.0,10,both,True,step_limit,142.730413900048
as_published,1835087494,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,495,1,0,250,1,1,1,0.0,0.656,0.3231674529367883,153.09641223399717,141.64866760000587,0.05,1.0,10,both,True,step_limit,141.76905060000718
as_published,1835087495,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,471,1,0,250,1,1,1,0.0,0.656,0.30839935564327725,149.1198869937504,142.84055329998955,0.05,1.0,10,both,True,step_limit,142.95330230001127
as_published,1835087496,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,448,1,0,250,1,1,1,0.0,0.656,0.29328904895750685,143.55659909508893,142.71929420001106,0.05,1.0,10,both,True,step_limit,142.82862469996326
as_published,1835087497,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,404,1,0,250,1,1,1,0.0,0.656,0.2907796277809375,134.8889458392768,143.27345139998943,0.05,1.0,10,both,True,step_limit,143.39178130001528
as_published,1835087498,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,481,1,0,250,1,1,1,0.0,0.656,0.29514626411683975,150.1289115228101,144.03208219999215,0.05,1.0,10,both,True,step_limit,144.14920430001803
as_published,1835087499,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,513,1,0,250,1,1,1,0.0,0.656,0.3223856790324478,172.83923515960444,144.71904360002372,0.05,1.0,10,both,True,step_limit,144.8227276999969
zero_dependency,1835087200,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,476,1,0,250,1,1,1,0.0,0.656,0.3275748916485445,149.54036986783854,144.5572017999948,0.0,1.0,10,both,True,step_limit,144.66678979998687
zero_dependency,1835087201,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,504,1,0,250,1,1,1,0.0,0.656,0.3113898888716706,167.62312529178269,145.04771979997167,0.0,1.0,10,both,True,step_limit,145.15761779999593
zero_dependency,1835087202,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,440,1,0,250,1,1,1,0.0,0.656,0.3151275683495272,147.55805658030712,144.5174992000102,0.0,1.0,10,both,True,step_limit,144.63150020001922
zero_dependency,1835087203,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,482,1,0,250,1,1,1,0.0,0.6240000000000001,0.29938140934140717,161.63731855517455,144.8316051000147,0.0,1.0,10,both,True,step_limit,144.94223169999896
zero_dependency,1835087204,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,399,1,0,250,1,1,1,0.0,0.656,0.314816872625785,131.70760286093306,144.7809182999772,0.0,1.0,10,both,True,step_limit,144.8964055000106
zero_dependency,1835087205,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,461,1,0,250,1,1,1,0.0,0.656,0.3301449419803456,134.42792107271273,142.34568600001512,0.0,1.0,10,both,True,step_limit,142.44518189999508
zero_dependency,1835087206,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,491,1,0,250,1,1,1,0.0,0.6240000000000001,0.3066969480010756,157.77898939562118,143.0367191999685,0.0,1.0,10,both,True,step_limit,143.14328180003213
zero_dependency,1835087207,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,507,1,0,250,1,1,1,0.0,0.656,0.3176907888339295,161.14200581713294,142.96363170002587,0.0,1.0,10,both,True,step_limit,143.08724779996555
zero_dependency,1835087208,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,433,1,0,250,1,1,1,0.0,0.656,0.276094892443016,137.33563643608719,144.06401709996862,0.0,1.0,10,both,True,step_limit,144.1845248999889
zero_dependency,1835087209,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,490,1,0,250,1,1,1,0.0,0.656,0.3052777191499976,168.11673919469177,143.3584076000261,0.0,1.0,10,both,True,step_limit,143.4643526999862
zero_dependency,1835087210,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,440,1,0,250,1,1,1,0.0,0.656,0.30448613237937683,140.63582763022973,142.32326959999045,0.0,1.0,10,both,True,step_limit,142.43764730001567
zero_dependency,1835087211,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,513,1,0,250,1,1,1,0.0,0.656,0.334707621640726,158.52639403110442,140.65465219999896,0.0,1.0,10,both,True,step_limit,140.76870090002194
zero_dependency,1835087212,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,479,1,0,250,1,1,1,0.0,0.656,0.2984110732986791,160.70918438353885,144.41886410000734,0.0,1.0,10,both,True,step_limit,144.52527819998795
zero_dependency,1835087213,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,506,1,0,250,1,1,1,0.0,0.614,0.30547351063402567,167.0639739491805,141.20511879998958,0.0,1.0,10,both,True,step_limit,141.30770620005205
zero_dependency,1835087214,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,434,1,0,250,1,1,1,0.0,0.656,0.3132075436201346,143.72265187315466,138.27526700001908,0.0,1.0,10,both,True,step_limit,138.36806400003843
zero_dependency,1835087215,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,457,1,0,250,1,1,1,0.0,0.656,0.330194439030055,146.24549807522527,138.6302752000047,0.0,1.0,10,both,True,step_limit,138.74004529998638
zero_dependency,1835087216,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,460,1,0,250,1,1,1,0.0,0.656,0.3099521192389805,147.51873274512718,140.35768200003076,0.0,1.0,10,both,True,step_limit,140.44276589999208
zero_dependency,1835087217,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,482,1,0,250,1,1,1,0.0,0.656,0.2941001635457692,161.9897603685095,140.2209308000165,0.0,1.0,10,both,True,step_limit,140.30405320000136
zero_dependency,1835087218,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,431,1,0,250,1,1,1,0.0,0.656,0.31919235957801595,137.12679546239093,138.85925400000997,0.0,1.0,10,both,True,step_limit,138.94566030002898
zero_dependency,1835087219,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,484,1,0,250,1,1,1,0.0,0.656,0.29289663073279015,162.93210477639929,140.16921110003022,0.0,1.0,10,both,True,step_limit,140.2491559999762
zero_dependency,1835087220,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,478,1,0,250,1,1,1,0.0,0.656,0.296718605162585,152.07520122714135,140.4699916000245,0.0,1.0,10,both,True,step_limit,140.55643949995283
zero_dependency,1835087221,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,448,1,0,250,1,1,1,0.0,0.656,0.3283816350823496,154.0901509918355,142.08540939999511,0.0,1.0,10,both,True,step_limit,142.17234669998288
zero_dependency,1835087222,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,497,1,0,250,1,1,1,0.0,0.656,0.32387771811385707,167.06942336715576,141.62188530003186,0.0,1.0,10,both,True,step_limit,141.710210499994
zero_dependency,1835087223,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,478,1,0,250,1,1,1,0.0,0.656,0.2938523935768216,159.20776740489472,141.9044319000095,0.0,1.0,10,both,True,step_limit,141.99101890000748
zero_dependency,1835087224,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,446,1,0,250,1,1,1,0.0,0.656,0.31213741230031905,150.93760348221855,146.42961010005092,0.0,1.0,10,both,True,step_limit,146.52232180000283
zero_dependency,1835087225,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,457,1,0,250,1,1,1,0.0,0.656,0.28850206250903404,149.68018639825854,142.4877051000367,0.0,1.0,10,both,True,step_limit,142.57066699996358
zero_dependency,1835087226,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,485,1,0,250,1,1,1,0.0,0.656,0.31849511740265435,144.54911721127678,141.39049139997223,0.0,1.0,10,both,True,step_limit,141.46758440003032
zero_dependency,1835087227,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,459,1,0,250,1,1,1,0.0,0.656,0.3478494985504179,150.41574452209798,142.03977550001582,0.0,1.0,10,both,True,step_limit,142.1506587000331
zero_dependency,1835087228,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,466,1,0,250,1,1,1,0.0,0.656,0.29102299587789915,150.84529032524205,143.57329159998335,0.0,1.0,10,both,True,step_limit,143.68616979999933
zero_dependency,1835087229,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,463,1,0,250,1,1,1,0.0,0.656,0.3196171765654078,144.5917045662296,143.9188722000108,0.0,1.0,10,both,True,step_limit,144.0501214999822
zero_dependency,1835087230,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,480,1,0,250,1,1,1,0.0,0.656,0.3102764693815286,158.67986625232638,142.35847239999566,0.0,1.0,10,both,True,step_limit,142.47940890002064
zero_dependency,1835087231,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,450,1,0,250,1,1,1,0.0,0.6240000000000001,0.29516275582291596,142.59549534422823,141.7564704999677,0.0,1.0,10,both,True,step_limit,141.86189870000817
zero_dependency,1835087232,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,508,1,0,250,1,1,1,0.0,0.656,0.2831635211926327,166.0872094599802,143.10550120001426,0.0,1.0,10,both,True,step_limit,143.2127456999733
zero_dependency,1835087233,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,560,1,0,250,1,1,1,0.0,0.6240000000000001,0.30111074728322573,185.39496555550681,141.08025080000516,0.0,1.0,10,both,True,step_limit,141.18526890000794
zero_dependency,1835087234,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,483,1,0,250,1,1,1,0.0,0.656,0.29849529238858374,152.3632973333946,141.3832754000323,0.0,1.0,10,both,True,step_limit,141.49179459997686
zero_dependency,1835087235,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,401,1,0,250,1,1,1,0.0,0.656,0.3123041449681277,131.75477596485172,141.08348800003296,0.0,1.0,10,both,True,step_limit,141.18791360000614
zero_dependency,1835087236,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,466,1,0,250,1,1,1,0.0,0.656,0.2991906195912765,155.9870345173111,143.89728009997634,0.0,1.0,10,both,True,step_limit,144.00403290003305
zero_dependency,1835087237,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,509,1,0,250,1,1,1,0.0,0.656,0.2949155572460045,160.48712867103913,142.1073039000039,0.0,1.0,10,both,True,step_limit,142.21264139999403
zero_dependency,1835087238,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,460,1,0,250,1,1,1,0.0,0.656,0.2789892100996443,153.5977093405842,142.2793211999815,0.0,1.0,10,both,True,step_limit,142.40149079996627
zero_dependency,1835087239,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,543,1,0,250,1,1,1,0.0,0.656,0.3026609106479603,173.84270744062331,142.29437239997787,0.0,1.0,10,both,True,step_limit,142.41009810002288
zero_dependency,1835087240,attack-v2-row-v1,biological_veto_capture,full,YOTKOTEST,0,True,300,300,300,20,True,True,False,True,False,False,False,False,False,True,False,False,517,1,0,250,1,1,1,0.0,0.656,0.28911868262710594,174.75409861960688,142.6713894000277,0.0,1.0,10,both,True,step_limit,142.77994039998157
